state,date,ML,Low_90,High_90,Low_50,High_50
Albania,2020-03-07,0.0,0.0,10.81,0.0,6.01
Albania,2020-03-08,5.8500000000000005,0.17,10.200000000000001,2.96,7.94
Albania,2020-03-09,4.57,0.17,8.16,2.52,6.23
Albania,2020-03-10,4.57,0.8,7.53,2.91,5.8100000000000005
Albania,2020-03-11,3.6,0.6,5.97,2.34,4.65
Albania,2020-03-12,3.08,0.56,5.13,2.0100000000000002,3.97
Albania,2020-03-13,2.49,0.35000000000000003,4.29,1.49,3.22
Albania,2020-03-14,2.13,0.21,3.75,1.18,2.7600000000000002
Albania,2020-03-15,1.68,0.05,3.18,0.8300000000000001,2.27
Albania,2020-03-16,1.53,0.02,2.99,0.78,2.15
Albania,2020-03-17,1.16,0.0,2.71,0.47000000000000003,1.73
Albania,2020-03-18,1.07,0.0,2.65,0.37,1.6
Albania,2020-03-19,1.23,0.0,2.73,0.5,1.76
Albania,2020-03-20,1.35,0.0,2.77,0.63,1.9000000000000001
Albania,2020-03-21,1.61,0.11,2.99,0.8200000000000001,2.12
Albania,2020-03-22,1.9000000000000001,0.31,3.27,1.19,2.47
Albania,2020-03-23,2.17,0.64,3.54,1.5,2.71
Albania,2020-03-24,2.08,0.59,3.31,1.41,2.54
Albania,2020-03-25,1.8900000000000001,0.5,3.06,1.25,2.32
Albania,2020-03-26,1.68,0.41000000000000003,2.83,1.1300000000000001,2.15
Albania,2020-03-27,1.35,0.13,2.38,0.75,1.74
Albania,2020-03-28,1.16,0.05,2.18,0.6,1.56
Albania,2020-03-29,0.99,0.0,2.0300000000000002,0.43,1.36
Albania,2020-03-30,0.9400000000000001,0.0,2.0100000000000002,0.41000000000000003,1.33
Albania,2020-03-31,1.01,0.01,2.07,0.44,1.3800000000000001
Albania,2020-04-01,1.25,0.12,2.33,0.6900000000000001,1.67
Albania,2020-04-02,1.35,0.18,2.41,0.75,1.73
Albania,2020-04-03,1.4000000000000001,0.24,2.46,0.86,1.82
Albania,2020-04-04,1.29,0.17,2.3000000000000003,0.77,1.7
Albania,2020-04-05,1.04,0.01,1.98,0.5,1.3900000000000001
Albania,2020-04-06,0.74,0.0,1.76,0.31,1.12
Albania,2020-04-07,0.55,0.0,1.61,0.15,0.88
Albania,2020-04-08,0.49,0.0,1.55,0.13,0.8200000000000001
Albania,2020-04-09,0.5,0.0,1.56,0.17,0.86
Albania,2020-04-10,0.55,0.0,1.6300000000000001,0.14,0.87
Albania,2020-04-11,0.65,0.0,1.76,0.22,1.01
Albania,2020-04-12,0.74,0.0,1.86,0.29,1.1300000000000001
Albania,2020-04-13,0.8300000000000001,0.0,1.94,0.35000000000000003,1.23
Albania,2020-04-14,1.01,0.0,2.08,0.53,1.46
Albania,2020-04-15,0.98,0.0,2.0300000000000002,0.45,1.37
Albania,2020-04-16,0.9500000000000001,0.0,2.0,0.41000000000000003,1.32
Albania,2020-04-17,0.92,0.0,1.97,0.39,1.29
Albania,2020-04-18,0.98,0.0,2.02,0.5,1.41
Albania,2020-04-19,0.9500000000000001,0.01,1.99,0.44,1.34
Albania,2020-04-20,1.1,0.04,2.12,0.5700000000000001,1.5
Albania,2020-04-21,1.22,0.1,2.23,0.67,1.61
Albania,2020-04-22,1.3,0.2,2.34,0.72,1.6600000000000001
Albania,2020-04-23,1.21,0.16,2.22,0.67,1.58
Albania,2020-04-24,1.05,0.03,1.99,0.52,1.4000000000000001
Albania,2020-04-25,0.85,0.0,1.81,0.37,1.2
Albania,2020-04-26,0.62,0.0,1.6400000000000001,0.26,1.01
Albania,2020-04-27,0.54,0.0,1.57,0.18,0.89
Albania,2020-04-28,0.49,0.0,1.52,0.13,0.81
Albania,2020-04-29,0.42,0.0,1.43,0.06,0.6900000000000001
Albania,2020-04-30,0.45,0.0,1.47,0.06,0.71
Albania,2020-05-01,0.46,0.0,1.5,0.09,0.75
Albania,2020-05-02,0.51,0.0,1.59,0.15,0.85
Albania,2020-05-03,0.55,0.0,1.6600000000000001,0.14,0.88
Albania,2020-05-04,0.64,0.0,1.8,0.18,0.99
Albania,2020-05-05,0.73,0.0,1.9100000000000001,0.3,1.16
Albania,2020-05-06,0.74,0.0,1.93,0.31,1.18
Albania,2020-05-07,0.66,0.0,1.86,0.25,1.09
Albania,2020-05-08,0.6,0.0,1.81,0.15,0.97
Albania,2020-05-09,0.56,0.0,1.78,0.18,0.97
Albania,2020-05-10,0.54,0.0,1.75,0.1,0.88
Albania,2020-05-11,0.5700000000000001,0.0,1.81,0.16,0.96
Albania,2020-05-12,0.66,0.0,1.94,0.2,1.07
Albania,2020-05-13,0.86,0.0,2.14,0.32,1.29
Albania,2020-05-14,1.08,0.0,2.3000000000000003,0.47000000000000003,1.51
Albania,2020-05-15,1.16,0.05,2.36,0.6,1.6400000000000001
Albania,2020-05-16,1.1,0.0,2.24,0.48,1.5
Albania,2020-05-17,0.81,0.0,2.02,0.29,1.22
Albania,2020-05-18,0.62,0.0,1.86,0.2,1.04
Albania,2020-05-19,0.5700000000000001,0.0,1.81,0.16,0.97
Albania,2020-05-20,0.6,0.0,1.86,0.17,1.0
Albania,2020-05-21,0.63,0.0,1.8900000000000001,0.17,1.02
Albania,2020-05-22,0.73,0.0,2.0100000000000002,0.23,1.1400000000000001
Albania,2020-05-23,0.8300000000000001,0.0,2.1,0.37,1.32
Albania,2020-05-24,0.93,0.0,2.18,0.38,1.37
Albania,2020-05-25,1.26,0.07,2.46,0.64,1.71
Albania,2020-05-26,1.51,0.21,2.69,0.91,1.99
Albania,2020-05-27,1.6600000000000001,0.36,2.83,1.01,2.07
Albania,2020-05-28,1.6500000000000001,0.37,2.7600000000000002,1.07,2.08
Albania,2020-05-29,1.4000000000000001,0.18,2.42,0.8200000000000001,1.79
Albania,2020-05-30,1.1300000000000001,0.04,2.1,0.54,1.47
Albania,2020-05-31,0.97,0.0,1.96,0.41000000000000003,1.31
Albania,2020-06-01,0.75,0.0,1.82,0.26,1.1
Albania,2020-06-02,0.75,0.0,1.83,0.28,1.12
Albania,2020-06-03,0.76,0.0,1.85,0.32,1.16
Albania,2020-06-04,0.77,0.0,1.85,0.27,1.12
Albania,2020-06-05,0.86,0.0,1.93,0.34,1.22
Albania,2020-06-06,0.9400000000000001,0.01,1.99,0.41000000000000003,1.31
Albania,2020-06-07,1.18,0.1,2.23,0.6,1.55
Albania,2020-06-08,1.44,0.25,2.48,0.87,1.83
Albania,2020-06-09,1.6600000000000001,0.47000000000000003,2.7,1.1400000000000001,2.07
Albania,2020-06-10,1.78,0.68,2.82,1.24,2.13
Albania,2020-06-11,1.82,0.74,2.7800000000000002,1.33,2.17
Albania,2020-06-12,1.82,0.8200000000000001,2.7600000000000002,1.35,2.15
Albania,2020-06-13,1.84,0.85,2.71,1.43,2.19
Albania,2020-06-14,1.77,0.81,2.6,1.3900000000000001,2.12
Albania,2020-06-15,1.71,0.78,2.5100000000000002,1.29,2.0
Albania,2020-06-16,1.54,0.67,2.35,1.16,1.85
Albania,2020-06-17,1.32,0.42,2.08,0.89,1.58
Albania,2020-06-18,1.17,0.28,1.92,0.74,1.43
Albania,2020-06-19,0.9500000000000001,0.13,1.69,0.53,1.21
Albania,2020-06-20,0.85,0.04,1.57,0.49,1.16
Albania,2020-06-21,0.8300000000000001,0.06,1.58,0.4,1.08
Albania,2020-06-22,0.9,0.09,1.6600000000000001,0.48,1.17
Albania,2020-06-23,1.08,0.19,1.85,0.65,1.36
Albania,2020-06-24,1.2,0.29,1.97,0.76,1.47
Albania,2020-06-25,1.23,0.35000000000000003,2.0100000000000002,0.87,1.56
Albania,2020-06-26,1.29,0.43,2.07,0.91,1.59
Albania,2020-06-27,1.18,0.35000000000000003,1.95,0.79,1.46
Albania,2020-06-28,1.0,0.16,1.71,0.62,1.28
Albania,2020-06-29,0.9400000000000001,0.13,1.6600000000000001,0.56,1.22
Albania,2020-06-30,0.9400000000000001,0.11,1.6500000000000001,0.58,1.24
Albania,2020-07-01,1.01,0.18,1.75,0.62,1.29
Albania,2020-07-02,1.1,0.26,1.85,0.72,1.3900000000000001
Albania,2020-07-03,1.12,0.31,1.8900000000000001,0.71,1.3800000000000001
Albania,2020-07-04,1.1,0.26,1.83,0.71,1.37
Albania,2020-07-05,1.05,0.22,1.77,0.63,1.29
Albania,2020-07-06,0.98,0.18,1.7,0.6,1.25
Albania,2020-07-07,1.01,0.2,1.73,0.64,1.29
Albania,2020-07-08,1.09,0.29,1.84,0.67,1.33
Albania,2020-07-09,1.18,0.34,1.9000000000000001,0.8,1.45
Albania,2020-07-10,1.26,0.42,1.97,0.89,1.53
Albania,2020-07-11,1.31,0.5,2.02,0.92,1.55
Albania,2020-07-12,1.27,0.48,1.97,0.89,1.51
Albania,2020-07-13,1.22,0.44,1.9100000000000001,0.85,1.46
Albania,2020-07-14,1.07,0.29,1.74,0.68,1.29
Albania,2020-07-15,0.9400000000000001,0.19,1.61,0.62,1.22
Albania,2020-07-16,0.86,0.1,1.5,0.51,1.11
Albania,2020-07-17,0.79,0.09,1.46,0.43,1.03
Albania,2020-07-18,0.88,0.11,1.54,0.55,1.16
Albania,2020-07-19,0.9400000000000001,0.18,1.6300000000000001,0.5700000000000001,1.19
Albania,2020-07-20,1.04,0.25,1.73,0.7000000000000001,1.32
Albania,2020-07-21,1.1,0.33,1.81,0.74,1.36
Albania,2020-07-22,1.05,0.28,1.74,0.72,1.33
Albania,2020-07-23,1.08,0.31,1.77,0.73,1.34
Albania,2020-07-24,1.1300000000000001,0.35000000000000003,1.81,0.75,1.36
Albania,2020-07-25,1.1500000000000001,0.39,1.84,0.8200000000000001,1.42
Albania,2020-07-26,1.22,0.46,1.9000000000000001,0.85,1.45
Albania,2020-07-27,1.18,0.42,1.84,0.8200000000000001,1.41
Albania,2020-07-28,1.07,0.34,1.74,0.76,1.34
Albania,2020-07-29,1.01,0.28,1.67,0.6900000000000001,1.27
Albania,2020-07-30,0.91,0.19,1.56,0.58,1.16
Albania,2020-07-31,0.93,0.18,1.57,0.56,1.1500000000000001
Albania,2020-08-01,1.03,0.28,1.69,0.6900000000000001,1.28
Albania,2020-08-02,1.17,0.41000000000000003,1.83,0.81,1.4000000000000001
Albania,2020-08-03,1.25,0.5,1.9000000000000001,0.89,1.47
Albania,2020-08-04,1.31,0.59,1.96,0.9500000000000001,1.52
Albania,2020-08-05,1.22,0.5,1.85,0.87,1.43
Albania,2020-08-06,1.19,0.47000000000000003,1.81,0.88,1.43
Albania,2020-08-07,1.1300000000000001,0.41000000000000003,1.74,0.79,1.34
Albania,2020-08-08,1.06,0.37,1.69,0.73,1.28
Albania,2020-08-09,1.05,0.35000000000000003,1.67,0.72,1.27
Albania,2020-08-10,1.09,0.39,1.71,0.75,1.3
Albania,2020-08-11,1.11,0.44,1.75,0.8200000000000001,1.36
Albania,2020-08-12,1.1500000000000001,0.44,1.75,0.8200000000000001,1.36
Albania,2020-08-13,1.07,0.4,1.69,0.73,1.27
Albania,2020-08-14,1.01,0.32,1.61,0.67,1.21
Albania,2020-08-15,0.93,0.25,1.53,0.59,1.1300000000000001
Albania,2020-08-16,0.93,0.23,1.52,0.6,1.1400000000000001
Albania,2020-08-17,0.99,0.3,1.6,0.68,1.22
Albania,2020-08-18,1.08,0.4,1.7,0.75,1.29
Albania,2020-08-19,1.1500000000000001,0.47000000000000003,1.76,0.87,1.4000000000000001
Albania,2020-08-20,1.16,0.47000000000000003,1.75,0.8300000000000001,1.36
Albania,2020-08-21,1.17,0.48,1.75,0.87,1.3900000000000001
Albania,2020-08-22,1.11,0.42,1.68,0.79,1.31
Albania,2020-08-23,1.09,0.43,1.68,0.77,1.29
Albania,2020-08-24,1.08,0.41000000000000003,1.6600000000000001,0.75,1.27
Albania,2020-08-25,0.98,0.31,1.55,0.64,1.16
Albania,2020-08-26,0.81,0.18,1.3900000000000001,0.53,1.04
Albania,2020-08-27,0.62,0.01,1.1400000000000001,0.31,0.81
Albania,2020-08-28,0.46,0.0,1.02,0.17,0.64
Albania,2020-08-29,0.43,0.0,1.0,0.16,0.62
Albania,2020-08-30,0.52,0.0,1.09,0.23,0.72
Albania,2020-08-31,0.66,0.01,1.23,0.37,0.9
Albania,2020-09-01,0.85,0.17,1.5,0.5,1.07
Albania,2020-09-02,1.01,0.26,1.6400000000000001,0.65,1.23
Albania,2020-09-03,1.1500000000000001,0.42,1.8,0.8300000000000001,1.4000000000000001
Albania,2020-09-04,1.23,0.51,1.87,0.91,1.47
Albania,2020-09-05,1.31,0.59,1.93,0.99,1.54
Albania,2020-09-06,1.3,0.61,1.92,0.98,1.52
Albania,2020-09-07,1.27,0.59,1.8800000000000001,0.97,1.5
Albania,2020-09-08,1.23,0.54,1.82,0.89,1.42
Albania,2020-09-09,1.18,0.49,1.76,0.89,1.41
Albania,2020-09-10,1.1400000000000001,0.46,1.72,0.8200000000000001,1.34
Albania,2020-09-11,1.1500000000000001,0.5,1.75,0.8300000000000001,1.35
Albania,2020-09-12,1.12,0.48,1.72,0.84,1.35
Albania,2020-09-13,1.06,0.39,1.6300000000000001,0.77,1.28
Albania,2020-09-14,0.9400000000000001,0.29,1.52,0.66,1.17
Albania,2020-09-15,0.8300000000000001,0.18,1.4000000000000001,0.5700000000000001,1.08
Albania,2020-09-16,0.76,0.11,1.32,0.43,0.9500000000000001
Albania,2020-09-17,0.79,0.12,1.35,0.49,1.01
Albania,2020-09-18,0.84,0.19,1.44,0.53,1.06
Albania,2020-09-19,0.92,0.23,1.51,0.58,1.12
Albania,2020-09-20,0.9500000000000001,0.27,1.55,0.6,1.1400000000000001
Albania,2020-09-21,0.9400000000000001,0.25,1.53,0.59,1.1300000000000001
Albania,2020-09-22,0.86,0.21,1.47,0.5700000000000001,1.1
Albania,2020-09-23,0.75,0.08,1.31,0.42,0.9500000000000001
Albania,2020-09-24,0.6900000000000001,0.05,1.26,0.36,0.89
Albania,2020-09-25,0.7000000000000001,0.04,1.27,0.42,0.9500000000000001
Albania,2020-09-26,0.76,0.11,1.37,0.41000000000000003,0.96
Albania,2020-09-27,0.87,0.16,1.48,0.53,1.09
Albania,2020-09-28,1.01,0.31,1.6600000000000001,0.65,1.22
Albania,2020-09-29,1.17,0.47000000000000003,1.82,0.84,1.4000000000000001
Albania,2020-09-30,1.28,0.5700000000000001,1.9000000000000001,0.9400000000000001,1.49
Albania,2020-10-01,1.3,0.62,1.92,0.96,1.5
Albania,2020-10-02,1.23,0.55,1.83,0.9,1.43
Albania,2020-10-03,1.16,0.49,1.76,0.8200000000000001,1.35
Albania,2020-10-04,1.1300000000000001,0.44,1.71,0.8300000000000001,1.35
Albania,2020-10-05,1.08,0.42,1.68,0.78,1.3
Albania,2020-10-06,1.1,0.43,1.69,0.79,1.31
Albania,2020-10-07,1.11,0.45,1.7,0.79,1.31
Albania,2020-10-08,1.12,0.43,1.68,0.85,1.36
Albania,2020-10-09,1.12,0.45,1.69,0.8200000000000001,1.33
Albania,2020-10-10,1.1,0.44,1.67,0.78,1.29
Albania,2020-10-11,1.12,0.5,1.72,0.8,1.31
Albania,2020-10-12,1.25,0.61,1.82,0.9500000000000001,1.45
Albania,2020-10-13,1.42,0.8,1.98,1.11,1.6
Albania,2020-10-14,1.57,0.97,2.11,1.29,1.76
Albania,2020-10-15,1.62,1.04,2.14,1.3800000000000001,1.83
Albania,2020-10-16,1.57,0.99,2.06,1.3,1.74
Albania,2020-10-17,1.47,0.92,1.96,1.21,1.6400000000000001
Albania,2020-10-18,1.34,0.78,1.81,1.11,1.53
Albania,2020-10-19,1.23,0.68,1.7,0.97,1.3900000000000001
Albania,2020-10-20,1.1500000000000001,0.63,1.6400000000000001,0.89,1.31
Albania,2020-10-21,1.12,0.58,1.59,0.85,1.27
Albania,2020-10-22,1.07,0.53,1.54,0.8,1.22
Albania,2020-10-23,1.03,0.48,1.49,0.76,1.18
Albania,2020-10-24,0.98,0.44,1.45,0.71,1.1300000000000001
Albania,2020-10-25,0.96,0.43,1.44,0.7000000000000001,1.12
Albania,2020-10-26,0.9500000000000001,0.39,1.41,0.6900000000000001,1.11
Albania,2020-10-27,0.96,0.41000000000000003,1.43,0.71,1.1300000000000001
Albania,2020-10-28,0.9400000000000001,0.39,1.41,0.6900000000000001,1.11
Albania,2020-10-29,0.98,0.44,1.46,0.74,1.16
Albania,2020-10-30,1.0,0.46,1.48,0.75,1.17
Albania,2020-10-31,1.12,0.6,1.61,0.86,1.28
Albania,2020-11-01,1.25,0.71,1.71,1.0,1.41
Albania,2020-11-02,1.3900000000000001,0.89,1.86,1.16,1.56
Albania,2020-11-03,1.49,0.97,1.92,1.25,1.6400000000000001
Albania,2020-11-04,1.57,1.07,1.99,1.33,1.71
Albania,2020-11-05,1.53,1.05,1.94,1.29,1.6600000000000001
Albania,2020-11-06,1.49,1.01,1.8800000000000001,1.26,1.62
Albania,2020-11-07,1.41,0.9500000000000001,1.8,1.19,1.54
Albania,2020-11-08,1.32,0.85,1.69,1.08,1.43
Albania,2020-11-09,1.1500000000000001,0.71,1.54,0.96,1.3
Albania,2020-11-10,1.01,0.58,1.41,0.8300000000000001,1.17
Albania,2020-11-11,0.9500000000000001,0.49,1.33,0.72,1.07
Albania,2020-11-12,0.98,0.53,1.37,0.75,1.1
Albania,2020-11-13,1.09,0.63,1.47,0.86,1.21
Albania,2020-11-14,1.27,0.84,1.6600000000000001,1.06,1.4000000000000001
Albania,2020-11-15,1.43,1.0,1.8,1.22,1.55
Albania,2020-11-16,1.53,1.1400000000000001,1.9100000000000001,1.33,1.6500000000000001
Albania,2020-11-17,1.53,1.12,1.87,1.33,1.6400000000000001
Albania,2020-11-18,1.44,1.05,1.78,1.26,1.56
Albania,2020-11-19,1.23,0.86,1.58,1.04,1.34
Albania,2020-11-20,1.1300000000000001,0.74,1.46,0.93,1.23
Albania,2020-11-21,0.99,0.61,1.33,0.79,1.09
Albania,2020-11-22,0.9,0.5,1.23,0.72,1.02
Albania,2020-11-23,0.86,0.46,1.2,0.7000000000000001,1.0
Albania,2020-11-24,0.85,0.46,1.2,0.65,0.96
Albania,2020-11-25,0.8200000000000001,0.41000000000000003,1.16,0.62,0.93
Albania,2020-11-26,0.93,0.54,1.29,0.74,1.05
Albania,2020-11-27,0.85,0.44,1.2,0.67,0.98
Albania,2020-11-28,1.02,0.61,1.37,0.85,1.16
Albania,2020-11-29,1.1300000000000001,0.73,1.48,0.9400000000000001,1.25
Albania,2020-11-30,1.2,0.8,1.54,0.99,1.3
Albania,2020-12-01,1.23,0.84,1.57,1.05,1.35
Albania,2020-12-02,1.26,0.87,1.59,1.06,1.36
Albania,2020-12-03,1.19,0.81,1.52,1.03,1.32
Albania,2020-12-04,1.17,0.81,1.51,1.0,1.29
Albania,2020-12-05,1.04,0.67,1.37,0.86,1.1500000000000001
Albania,2020-12-06,0.98,0.58,1.29,0.8,1.09
Albania,2020-12-07,0.9500000000000001,0.5700000000000001,1.28,0.79,1.08
Albania,2020-12-08,0.97,0.59,1.3,0.81,1.1
Albania,2020-12-09,1.06,0.67,1.3800000000000001,0.89,1.18
Albania,2020-12-10,1.1,0.73,1.43,0.92,1.21
Albania,2020-12-11,1.07,0.68,1.3800000000000001,0.88,1.17
Albania,2020-12-12,0.98,0.61,1.31,0.8,1.09
Albania,2020-12-13,0.85,0.46,1.17,0.67,0.96
Albania,2020-12-14,0.8,0.41000000000000003,1.1300000000000001,0.6,0.9
Albania,2020-12-15,0.76,0.36,1.09,0.5700000000000001,0.87
Albania,2020-12-16,0.7000000000000001,0.29,1.03,0.49,0.8
Albania,2020-12-17,0.61,0.2,0.9500000000000001,0.42,0.73
Albania,2020-12-18,0.5,0.12,0.86,0.28,0.6
Albania,2020-12-19,0.31,0.0,0.65,0.11,0.41000000000000003
Albania,2020-12-20,0.36,0.0,0.7000000000000001,0.19,0.5
Albania,2020-12-21,0.35000000000000003,0.0,0.7000000000000001,0.14,0.46
Albania,2020-12-22,0.51,0.08,0.9,0.3,0.65
Andorra,2020-07-11,0.0,0.0,10.81,0.0,6.01
Andorra,2020-07-12,0.56,0.0,8.73,0.04,4.0600000000000005
Andorra,2020-07-13,3.84,0.0,8.32,1.58,5.63
Andorra,2020-07-14,4.92,0.55,8.2,2.97,6.3500000000000005
Andorra,2020-07-15,3.21,0.2,5.83,1.73,4.32
Andorra,2020-07-16,2.99,0.3,5.28,1.75,3.99
Andorra,2020-07-17,2.02,0.0,4.03,0.96,2.84
Andorra,2020-07-18,1.36,0.0,3.46,0.41000000000000003,2.0300000000000002
Andorra,2020-07-19,1.21,0.0,3.31,0.38,1.92
Andorra,2020-07-20,0.79,0.0,2.98,0.28,1.6300000000000001
Andorra,2020-07-21,0.78,0.0,2.95,0.23,1.56
Andorra,2020-07-22,1.03,0.0,3.12,0.34,1.77
Andorra,2020-07-23,0.99,0.0,3.02,0.29,1.68
Andorra,2020-07-24,0.96,0.0,2.95,0.3,1.6500000000000001
Andorra,2020-07-25,0.92,0.0,2.88,0.27,1.59
Andorra,2020-07-26,1.17,0.0,3.0100000000000002,0.49,1.87
Andorra,2020-07-27,1.1,0.0,2.91,0.37,1.71
Andorra,2020-07-28,1.31,0.0,2.99,0.49,1.87
Andorra,2020-07-29,1.22,0.0,2.86,0.5,1.82
Andorra,2020-07-30,0.91,0.0,2.62,0.35000000000000003,1.55
Andorra,2020-07-31,0.87,0.0,2.58,0.32,1.5
Andorra,2020-08-01,0.84,0.0,2.5500000000000003,0.35000000000000003,1.51
Andorra,2020-08-02,0.6900000000000001,0.0,2.39,0.22,1.29
Andorra,2020-08-03,0.8200000000000001,0.0,2.54,0.28,1.43
Andorra,2020-08-04,0.81,0.0,2.5100000000000002,0.25,1.3900000000000001
Andorra,2020-08-05,0.8,0.0,2.49,0.24,1.37
Andorra,2020-08-06,0.79,0.0,2.47,0.23,1.35
Andorra,2020-08-07,0.78,0.0,2.45,0.24,1.35
Andorra,2020-08-08,0.77,0.0,2.44,0.25,1.35
Andorra,2020-08-09,0.76,0.0,2.43,0.3,1.3900000000000001
Andorra,2020-08-10,0.91,0.0,2.5500000000000003,0.33,1.49
Andorra,2020-08-11,0.89,0.0,2.5,0.32,1.46
Andorra,2020-08-12,1.04,0.0,2.6,0.39,1.58
Andorra,2020-08-13,1.0,0.0,2.5300000000000002,0.37,1.53
Andorra,2020-08-14,0.79,0.0,2.35,0.28,1.35
Andorra,2020-08-15,0.78,0.0,2.34,0.29,1.35
Andorra,2020-08-16,0.91,0.0,2.45,0.32,1.44
Andorra,2020-08-17,1.06,0.0,2.5300000000000002,0.4,1.56
Andorra,2020-08-18,1.19,0.0,2.58,0.5,1.68
Andorra,2020-08-19,1.28,0.01,2.61,0.65,1.83
Andorra,2020-08-20,1.2,0.0,2.5,0.5700000000000001,1.71
Andorra,2020-08-21,0.97,0.0,2.31,0.35000000000000003,1.42
Andorra,2020-08-22,0.78,0.0,2.18,0.25,1.25
Andorra,2020-08-23,0.89,0.0,2.27,0.36,1.4000000000000001
Andorra,2020-08-24,1.16,0.0,2.45,0.5700000000000001,1.68
Andorra,2020-08-25,1.3800000000000001,0.1,2.64,0.73,1.87
Andorra,2020-08-26,1.52,0.18,2.75,0.8200000000000001,1.96
Andorra,2020-08-27,1.27,0.05,2.42,0.64,1.71
Andorra,2020-08-28,1.3,0.08,2.44,0.68,1.74
Andorra,2020-08-29,1.32,0.12,2.46,0.68,1.73
Andorra,2020-08-30,1.22,0.04,2.3000000000000003,0.6,1.62
Andorra,2020-08-31,1.34,0.14,2.45,0.7000000000000001,1.73
Andorra,2020-09-01,1.1400000000000001,0.01,2.18,0.55,1.53
Andorra,2020-09-02,0.87,0.0,1.97,0.34,1.25
Andorra,2020-09-03,0.59,0.0,1.75,0.16,0.96
Andorra,2020-09-04,0.5,0.0,1.6600000000000001,0.1,0.84
Andorra,2020-09-05,0.61,0.0,1.79,0.22,1.02
Andorra,2020-09-06,0.98,0.0,2.15,0.41000000000000003,1.3800000000000001
Andorra,2020-09-07,1.17,0.04,2.29,0.64,1.6400000000000001
Andorra,2020-09-08,1.4000000000000001,0.2,2.54,0.77,1.8
Andorra,2020-09-09,1.3800000000000001,0.17,2.45,0.77,1.77
Andorra,2020-09-10,1.18,0.09,2.22,0.65,1.6
Andorra,2020-09-11,1.28,0.11,2.29,0.7000000000000001,1.6600000000000001
Andorra,2020-09-12,1.35,0.17,2.36,0.8,1.75
Andorra,2020-09-13,1.54,0.35000000000000003,2.57,0.99,1.93
Andorra,2020-09-14,1.52,0.35000000000000003,2.5100000000000002,0.99,1.9000000000000001
Andorra,2020-09-15,1.56,0.45,2.56,1.08,1.96
Andorra,2020-09-16,1.46,0.38,2.42,0.9400000000000001,1.8
Andorra,2020-09-17,1.21,0.18,2.11,0.68,1.52
Andorra,2020-09-18,1.19,0.17,2.09,0.73,1.56
Andorra,2020-09-19,1.24,0.23,2.16,0.77,1.6
Andorra,2020-09-20,1.3800000000000001,0.35000000000000003,2.31,0.88,1.71
Andorra,2020-09-21,1.36,0.31,2.24,0.89,1.7
Andorra,2020-09-22,1.35,0.34,2.23,0.85,1.6500000000000001
Andorra,2020-09-23,1.23,0.24,2.08,0.78,1.56
Andorra,2020-09-24,0.9400000000000001,0.06,1.75,0.51,1.26
Andorra,2020-09-25,0.81,0.0,1.62,0.4,1.1300000000000001
Andorra,2020-09-26,0.9400000000000001,0.04,1.76,0.49,1.25
Andorra,2020-09-27,1.1400000000000001,0.2,2.02,0.66,1.45
Andorra,2020-09-28,1.24,0.24,2.08,0.78,1.56
Andorra,2020-09-29,1.1500000000000001,0.22,2.0,0.74,1.5
Andorra,2020-09-30,0.99,0.08,1.78,0.61,1.35
Andorra,2020-10-01,0.66,0.0,1.47,0.23,0.91
Andorra,2020-10-02,0.97,0.1,1.81,0.55,1.3
Andorra,2020-10-03,1.4000000000000001,0.41000000000000003,2.27,0.93,1.71
Andorra,2020-10-04,2.12,1.17,2.94,1.67,2.4
Andorra,2020-10-05,2.21,1.33,2.95,1.79,2.46
Andorra,2020-10-06,2.02,1.22,2.73,1.67,2.29
Andorra,2020-10-07,1.55,0.8,2.2600000000000002,1.22,1.82
Andorra,2020-10-08,0.93,0.16,1.58,0.58,1.18
Andorra,2020-10-09,0.78,0.08,1.45,0.45,1.05
Andorra,2020-10-10,0.9,0.13,1.59,0.52,1.1500000000000001
Andorra,2020-10-11,1.25,0.44,1.99,0.84,1.49
Andorra,2020-10-12,1.51,0.72,2.23,1.16,1.78
Andorra,2020-10-13,1.52,0.77,2.22,1.16,1.76
Andorra,2020-10-14,1.28,0.52,1.94,0.9,1.49
Andorra,2020-10-15,0.8300000000000001,0.14,1.48,0.47000000000000003,1.05
Andorra,2020-10-16,0.55,0.0,1.17,0.21,0.75
Andorra,2020-10-17,0.65,0.02,1.29,0.3,0.87
Andorra,2020-10-18,0.84,0.12,1.53,0.48,1.09
Andorra,2020-10-19,1.08,0.3,1.79,0.6900000000000001,1.32
Andorra,2020-10-20,1.28,0.51,2.0,0.9,1.52
Andorra,2020-10-21,1.27,0.49,1.95,0.93,1.53
Andorra,2020-10-22,0.96,0.19,1.6,0.63,1.22
Andorra,2020-10-23,0.9,0.15,1.55,0.52,1.12
Andorra,2020-10-24,1.1,0.35000000000000003,1.8,0.72,1.33
Andorra,2020-10-25,1.1400000000000001,0.39,1.83,0.78,1.3800000000000001
Andorra,2020-10-26,1.32,0.5700000000000001,2.0,0.97,1.56
Andorra,2020-10-27,1.05,0.32,1.71,0.71,1.29
Andorra,2020-10-28,0.99,0.24,1.6300000000000001,0.66,1.24
Andorra,2020-10-29,0.76,0.05,1.36,0.42,0.99
Andorra,2020-10-30,0.37,0.0,1.02,0.09,0.56
Andorra,2020-10-31,0.39,0.0,1.03,0.11,0.58
Andorra,2020-11-01,0.51,0.0,1.1500000000000001,0.24,0.76
